return_item_id,return_id,order_id,product_id,product_name,category,quantity_returned,unit_price,refunded_amount
3607,RTN-47723285,ORD-83119877,189,Modern Memoir,Books,4,26.56,106.24
3608,RTN-47723285,ORD-83119877,490,Stylish Sweater,Clothing,1,6.23,6.23
3609,RTN-47723285,ORD-83119877,768,Fun Car,Toys,3,72.3,216.9
3610,RTN-55953752,ORD-98545264,790,  Cozy Lamp  ,Home,2,100.49,200.98
3611,RTN-55953752,ORD-98545264,135, Hardcover Memoir ,Books,1,138.93,138.93
3612,RTN-04757974,ORD-98545264,1148,  Interactive Puzzle  ,Toys,1,198.13,198.13
3613,RTN-01479541,ORD-61008954,1229, Hardcover Novel  ,Books,4,128.0,512.0
3614,RTN-01479541,ORD-61008954,85,Illustrated Anthology,Books,1,194.57,194.57
3615,RTN-01479541,ORD-61008954,1232,Rustic Rug,Home,1,50.29,50.29
3616,RTN-01479541,ORD-61008954,508,Fun Blocks,Toys,3,177.93,533.79
3617,RTN-01479541,ORD-61008954,464,Modern Novel,Books,3,221.7,665.1
3618,RTN-01479541,ORD-61008954,277,Colorful Doll,Toys,1,215.24,215.24
3619,RTN-78094034,ORD-86673404,377,Modern Table,Home,1,70.19,70.19
3620,RTN-78094034,ORD-86673404,369,Modern Lamp,Home,2,116.98,233.96
3621,RTN-78094034,ORD-86673404,361,Stylish Sweater,Clothing,1,86.31,86.31
3622,RTN-78094034,ORD-86673404,677,Classic Guide,Books,2,195.42,390.84
3623,RTN-78094034,ORD-86673404,1020,Illustrated Novel,Books,2,100.33,200.66
3624,RTN-78094034,ORD-86673404,840,Cozy Rug,Home,3,162.09,486.27
3625,RTN-78094034,ORD-86673404,619,Elegant Chair,Home,1,31.77,31.77
3626,RTN-94888904,ORD-36448072,183,Illustrated Novel,Books,1,196.33,196.33
3627,RTN-37667256,ORD-54638044,384,Classic Sweater,Clothing,2,52.17,104.34
3628,RTN-37667256,ORD-54638044,1025,Classic Shirt,Clothing,2,203.37,406.74
3629,RTN-37667256,ORD-54638044,594,Stylish Shirt,Clothing,1,209.16,209.16
3630,RTN-37667256,ORD-54638044,909,Colorful Doll,Toys,1,22.28,22.28
3631,RTN-37667256,ORD-54638044,115,Educational Blocks,Toys,5,238.11,1190.55
3632,RTN-37667256,ORD-54638044,1024,  Fun Puzzle ,Toys,3,224.19,672.57
3633,RTN-37667256,ORD-54638044,310,Hardcover Guide,Books,5,219.43,1097.15
3634,RTN-37667256,ORD-54638044,796, MODERN CHAIR  ,Home,3,22.12,66.36
3635,RTN-37667256,ORD-54638044,168,Durable Jeans,Clothing,4,234.56,938.24
3636,RTN-37667256,ORD-54638044,305,Educational Puzzle,Toys,1,90.79,90.79
3637,RTN-68257365,ORD-59661317,819,Hardcover Anthology,Books,3,73.76,221.28
3638,RTN-68257365,ORD-59661317,101,Hardcover Guide,Books,3,21.24,63.72
3639,RTN-68257365,ORD-59661317,1213,Hardcover Guide,Books,1,231.39,231.39
3640,RTN-68257365,ORD-59661317,475,Comfortable Sweater,Clothing,1,178.44,178.44
3641,RTN-68257365,ORD-59661317,411,Classic Anthology,Books,1,111.71,111.71
3642,RTN-68257365,ORD-59661317,121,Compact Monitor,Electronics,4,132.75,531.0
3643,RTN-68257365,ORD-59661317,766,interactive doll,Toys,1,18.45,18.45
3644,RTN-95323056,ORD-54195889,1198,Wireless Speaker,Electronics,4,91.09,364.36
3645,RTN-95323056,ORD-54195889,539,Elegant Chair,Home,5,5.16,25.8
3646,RTN-95323056,ORD-54195889,429,Classic Novel,Books,2,221.53,443.06
3647,RTN-95323056,ORD-54195889,146,Stylish Jacket,Clothing,3,55.99,167.97
3648,RTN-95323056,ORD-54195889,1094,Comfortable Sweater,Clothing,2,10.01,20.02
3649,RTN-95323056,ORD-54195889,1086,  Wireless Speaker ,Electronics,1,145.6,145.6
3650,RTN-95323056,ORD-54195889,1152,Hardcover Anthology,Books,1,248.58,248.58
3651,RTN-95323056,ORD-54195889,419,Smart Speaker,Electronics,2,177.54,355.08
3652,RTN-95323056,ORD-54195889,1033,Interactive Doll,Toys,3,51.08,153.24
3653,RTN-95323056,ORD-54195889,62,Modern Lamp,Home,3,6.81,20.43
3654,RTN-30975715,ORD-49039993,378,Stylish Jacket,Clothing,1,107.93,107.93
3655,RTN-30975715,ORD-49039993,511,Educational Doll,Toys,1,168.81,168.81
3656,RTN-82807646,ORD-10653611,371,Stylish Sweater,Clothing,2,134.07,268.14
3657,RTN-82807646,ORD-10653611,734,Modern Memoir,Books,5,223.2,1116.0
3658,RTN-82807646,ORD-10653611,555, Classic Memoir ,Books,1,138.85,138.85
3659,RTN-82807646,ORD-10653611,830,Rustic Lamp,Home,5,83.16,415.8
3660,RTN-82807646,ORD-10653611,701,Stylish Sweater,Clothing,2,156.23,312.46
3661,RTN-82807646,ORD-10653611,1073,Durable Jacket,Clothing,4,194.41,777.64
3662,RTN-20844919,ORD-00817393,401,Rustic Table,Home,3,225.71,677.13
3663,RTN-20844919,ORD-00817393,145,Hardcover Novel,Books,1,16.38,16.38
3664,RTN-20844919,ORD-00817393,876,Comfortable Sweater,Clothing,3,234.18,702.54
3665,RTN-20844919,ORD-00817393,303,Educational Car,Toys,4,20.01,80.04
3666,RTN-20844919,ORD-00817393,836,Interactive Puzzle,Toys,3,80.93,242.79
3667,RTN-20844919,ORD-00817393,783,Comfortable Sweater,Clothing,4,209.94,839.76
3668,RTN-20844919,ORD-00817393,122,cozy rug,Home,1,46.62,46.62
3669,RTN-20844919,ORD-00817393,953,Modern Lamp,Home,2,46.21,92.42
3670,RTN-20844919,ORD-00817393,1237,Comfortable Jeans,Clothing,1,49.85,49.85
3671,RTN-24413744,ORD-67642624,734, Modern Memoir  ,Books,2,223.2,446.4
3672,RTN-24413744,ORD-67642624,1068,Hardcover Guide,Books,2,132.88,265.76
3673,RTN-96103462,ORD-90443735,1007,Rustic Rug,Home,1,103.13,103.13
3674,RTN-04613916,ORD-00897425,455,Classic Sweater,Clothing,1,42.68,42.68
3675,RTN-04613916,ORD-00897425,251,Smart Speaker,Electronics,1,72.59,72.59
3676,RTN-04613916,ORD-00897425,1185,Stylish Jeans,Clothing,1,62.08,62.08
3677,RTN-04613916,ORD-00897425,1072,Wireless Speaker,Electronics,2,104.68,209.36
3678,RTN-04613916,ORD-00897425,521,Portable Speaker,Electronics,2,23.67,47.34
3679,RTN-04613916,ORD-00897425,72,Fun Puzzle,Toys,5,239.9,1199.5
3680,RTN-04613916,ORD-00897425,1078,Wireless Monitor,Electronics,1,164.49,164.49
3681,RTN-04613916,ORD-00897425,985,  Smart Speaker  ,Electronics,1,169.98,169.98
3682,RTN-07477007,ORD-59572247,441, Cozy Rug  ,Home,3,14.45,43.35
3683,RTN-07477007,ORD-59572247,273,Modern Anthology,Books,1,147.65,147.65
3684,RTN-07477007,ORD-59572247,1192,Rustic Rug,Home,1,137.18,137.18
3685,RTN-07477007,ORD-59572247,753,  Smart Monitor  ,Electronics,3,222.24,666.72
3686,RTN-82186556,ORD-27102233,532,Stylish Sweater,Clothing,2,208.1,416.2
3687,RTN-78327766,ORD-89679534,69,Smart Monitor,Electronics,1,121.06,121.06
3688,RTN-78327766,ORD-89679534,507,Smart Camera,Electronics,2,161.06,322.12
3689,RTN-78327766,ORD-89679534,922,  Rustic Chair ,Home,1,191.7,191.7
3690,RTN-78327766,ORD-89679534,423,Modern Novel,Books,1,163.6,163.6
3691,RTN-78327766,ORD-89679534,321,Portable Headphones,Electronics,1,199.9,199.9
3692,RTN-78327766,ORD-89679534,515,Modern Rug,Home,1,122.85,122.85
3693,RTN-83291871,ORD-33878653,1125,Colorful Car,Toys,3,112.27,336.81
3694,RTN-83291871,ORD-33878653,515,  Modern Rug  ,Home,1,122.85,122.85
3695,RTN-83291871,ORD-33878653,207,Fun Blocks,Toys,1,221.81,221.81
3696,RTN-83291871,ORD-33878653,764,Smart Speaker,Electronics,3,52.58,157.74
3697,RTN-83291871,ORD-33878653,752,Portable Headphones,Electronics,3,79.74,239.22
3698,RTN-44434298,ORD-09084725,556, Portable Camera ,Electronics,3,197.59,592.77
3699,RTN-44434298,ORD-09084725,1178,Colorful Car,Toys,1,134.51,134.51
3700,RTN-44434298,ORD-09084725,46,Wireless Camera,Electronics,1,248.1,248.1
3701,RTN-83436342,ORD-96732195,1043,Fun Doll,Toys,1,156.23,156.23
3702,RTN-83436342,ORD-96732195,847,Modern Anthology,Books,3,122.82,368.46
3703,RTN-83436342,ORD-96732195,45,Illustrated Novel,Books,1,163.6,163.6
3704,RTN-83436342,ORD-96732195,1020,Illustrated Novel,Books,1,100.33,100.33
3705,RTN-83436342,ORD-96732195,1225, Classic Jeans  ,Clothing,3,162.68,488.04
3706,RTN-53894472,ORD-51598661,1213, Hardcover Guide  ,Books,1,231.39,231.39
3707,RTN-38709917,ORD-51598661,138,Classic Jeans,Clothing,2,28.56,57.12
3708,RTN-38709917,ORD-51598661,1056,Portable Monitor,Electronics,1,116.54,116.54
3709,RTN-38709917,ORD-51598661,981,Portable Monitor,Electronics,1,58.05,58.05
3710,RTN-24603630,ORD-88317841,545,Hardcover Memoir,Books,1,45.13,45.13
3711,RTN-24603630,ORD-88317841,1000,Compact Speaker,Electronics,2,86.42,172.84
3712,RTN-24603630,ORD-88317841,395,Illustrated Memoir,Books,5,160.97,804.85
3713,RTN-24603630,ORD-88317841,309,  HARDCOVER MEMOIR  ,Books,3,214.51,643.53
3714,RTN-72741064,ORD-99506844,6,Compact Headphones,Electronics,1,33.64,33.64
3715,RTN-72741064,ORD-99506844,1047,Portable Headphones,Electronics,2,185.88,371.76
3716,RTN-72741064,ORD-99506844,757,Cozy Lamp,Home,3,221.46,664.38
3717,RTN-41226039,ORD-00453432,1235,Comfortable Jeans,Clothing,3,55.38,166.14
3718,RTN-41226039,ORD-00453432,465,Cozy Rug,Home,1,239.96,239.96
3719,RTN-41226039,ORD-00453432,360,Rustic Lamp,Home,1,63.42,63.42
3720,RTN-41226039,ORD-00453432,279,Hardcover Guide,Books,1,161.43,161.43
3721,RTN-41226039,ORD-00453432,1215,Classic Anthology,Books,1,107.24,107.24
3722,RTN-41226039,ORD-00453432,689,Durable Shirt,Clothing,1,118.54,118.54
3723,RTN-10384450,ORD-33079389,16,Cozy Chair,Home,2,44.08,88.16
3724,RTN-10384450,ORD-33079389,1072,Wireless Speaker,Electronics,2,104.68,209.36
3725,RTN-72795879,ORD-51414002,1185,Stylish Jeans,Clothing,1,62.08,62.08
3726,RTN-72795879,ORD-51414002,820,Fun Doll,Toys,3,206.32,618.96
3727,RTN-72795879,ORD-51414002,763,Classic Anthology,Books,1,178.87,178.87
3728,RTN-72795879,ORD-51414002,1203,Educational Doll,Toys,3,16.31,48.93
3729,RTN-72795879,ORD-51414002,1011,Wireless Headphones,Electronics,1,90.31,90.31
3730,RTN-72795879,ORD-51414002,610,Smart Camera,Electronics,1,16.31,16.31
3731,RTN-72795879,ORD-51414002,978,Wireless Camera,Electronics,2,175.31,350.62
3732,RTN-72795879,ORD-51414002,1012, Educational Blocks  ,Toys,1,157.53,157.53
3733,RTN-52580783,ORD-03421640,736,Wireless Headphones,Electronics,2,18.78,37.56
3734,RTN-52580783,ORD-03421640,707,Elegant Chair,Home,1,174.72,174.72
3735,RTN-52580783,ORD-03421640,83,Modern Memoir,Books,1,96.85,96.85
3736,RTN-52580783,ORD-03421640,171,Hardcover Memoir,Books,1,140.14,140.14
3737,RTN-52580783,ORD-03421640,853,Colorful Car,Toys,1,69.87,69.87
3738,RTN-52580783,ORD-03421640,535,Durable Jeans,Clothing,2,37.47,74.94
3739,RTN-52580783,ORD-03421640,111,Hardcover Guide,Books,1,21.11,21.11
3740,RTN-12021904,ORD-06960457,152,Hardcover Novel,Books,2,7.76,15.52
3741,RTN-12021904,ORD-06960457,9,Classic Guide,Books,3,59.34,178.02
3742,RTN-12021904,ORD-06960457,847,Modern Anthology,Books,3,122.82,368.46
3743,RTN-12021904,ORD-06960457,988,Elegant Rug,Home,1,146.62,146.62
3744,RTN-48334440,ORD-75795828,655,Modern Lamp,Home,1,74.85,74.85
3745,RTN-48334440,ORD-75795828,216,Durable Sweater,Clothing,4,48.17,192.68
3746,RTN-48334440,ORD-75795828,1054,Hardcover Memoir,Books,5,171.26,856.3
3747,RTN-48334440,ORD-75795828,1200,Colorful Doll,Toys,4,160.62,642.48
3748,RTN-48334440,ORD-75795828,175,Smart Headphones,Electronics,1,141.42,141.42
3749,RTN-48334440,ORD-75795828,180,Rustic Lamp,Home,4,190.11,760.44
3750,RTN-48334440,ORD-75795828,1054,Hardcover Memoir,Books,1,171.26,171.26
3751,RTN-33388988,ORD-60531972,1069,wireless speaker,Electronics,1,137.61,137.61
3752,RTN-33388988,ORD-60531972,273,Modern Anthology,Books,4,147.65,590.6
3753,RTN-33388988,ORD-60531972,247,Illustrated Memoir,Books,6,241.32,1447.92
3754,RTN-33388988,ORD-60531972,558,Cozy Chair,Home,3,114.71,344.13
3755,RTN-33388988,ORD-60531972,62,Modern Lamp,Home,1,6.81,6.81
3756,RTN-33388988,ORD-60531972,180,Rustic Lamp,Home,5,190.11,950.55
3757,RTN-33388988,ORD-60531972,928,Illustrated Memoir,Books,1,219.65,219.65
3758,RTN-33388988,ORD-60531972,1278,Portable Monitor,Electronics,2,141.91,283.82
3759,RTN-33388988,ORD-60531972,1026,Hardcover Memoir,Books,3,210.67,632.01
3760,RTN-33388988,ORD-60531972,336,Modern Memoir,Books,4,238.4,953.6
3761,RTN-33388988,ORD-60531972,263,Stylish Shirt,Clothing,3,74.44,223.32
3762,RTN-33388988,ORD-60531972,606,Smart Monitor,Electronics,2,170.91,341.82
3763,RTN-60436056,ORD-96453137,265,Educational Puzzle,Toys,3,239.18,717.54
3764,RTN-60436056,ORD-96453137,1068,Hardcover Guide,Books,2,132.88,265.76
3765,RTN-60436056,ORD-96453137,516,Hardcover Anthology,Books,3,111.87,335.61
3766,RTN-60436056,ORD-96453137,777,Classic Jeans,Clothing,1,106.45,106.45
3767,RTN-35626368,ORD-75505570,869,Illustrated Anthology,Books,3,77.25,231.75
3768,RTN-20054224,ORD-92723586,658,Educational Car,Toys,3,62.61,187.83
3769,RTN-20054224,ORD-92723586,119,  Rustic Table  ,Home,1,50.69,50.69
3770,RTN-20054224,ORD-92723586,608,Interactive Car,Toys,1,28.34,28.34
3771,RTN-20054224,ORD-92723586,922, Rustic Chair ,Home,2,191.7,383.4
3772,RTN-20054224,ORD-92723586,1159,Elegant Chair,Home,1,100.15,100.15
3773,RTN-29999335,ORD-09743456,803,Modern Rug,Home,1,147.1,147.1
3774,RTN-29999335,ORD-09743456,647,Wireless Headphones,Electronics,1,38.22,38.22
3775,RTN-29999335,ORD-09743456,625,  Classic Novel ,Books,1,193.88,193.88
3776,RTN-29999335,ORD-09743456,829,Classic Jacket,Clothing,1,56.36,56.36
3777,RTN-29999335,ORD-09743456,784,Compact Speaker,Electronics,2,145.01,290.02
3778,RTN-29999335,ORD-09743456,206,Illustrated Anthology,Books,1,45.47,45.47
3779,RTN-25836590,ORD-42100093,868,classic sweater,Clothing,2,181.72,363.44
3780,RTN-79146183,ORD-06786901,535,Durable Jeans,Clothing,2,37.47,74.94
3781,RTN-79146183,ORD-06786901,1035,Interactive Car,Toys,3,52.81,158.43
3782,RTN-79146183,ORD-06786901,1094,Comfortable Sweater,Clothing,1,10.01,10.01
3783,RTN-79146183,ORD-06786901,379,  Elegant Table  ,Home,1,233.13,233.13
3784,RTN-20305849,ORD-19757406,244,Colorful Car,Toys,1,188.92,188.92
3785,RTN-20305849,ORD-19757406,152,Hardcover Novel,Books,2,7.76,15.52
3786,RTN-20305849,ORD-19757406,255,Educational Blocks,Toys,1,33.49,33.49
3787,RTN-20305849,ORD-19757406,663,DURABLE SHIRT,Clothing,1,133.18,133.18
3788,RTN-20305849,ORD-19757406,399,Colorful Puzzle,Toys,2,115.89,231.78
3789,RTN-20305849,ORD-19757406,802,Illustrated Novel,Books,1,107.82,107.82
3790,RTN-75992564,ORD-56186144,365, Rustic Lamp ,Home,1,51.24,51.24
3791,RTN-75992564,ORD-56186144,493,Elegant Table,Home,1,99.37,99.37
3792,RTN-75992564,ORD-56186144,694,Educational Puzzle,Toys,1,11.06,11.06
3793,RTN-75992564,ORD-56186144,775,hardcover guide,Books,1,82.15,82.15
3794,RTN-75992564,ORD-56186144,577,Modern Novel,Books,2,201.86,403.72
3795,RTN-75992564,ORD-56186144,961,Portable Headphones,Electronics,2,225.23,450.46
3796,RTN-75992564,ORD-56186144,869,ILLUSTRATED ANTHOLOGY,Books,1,77.25,77.25
3797,RTN-75992564,ORD-56186144,918,Illustrated Novel,Books,1,224.2,224.2
3798,RTN-00676426,ORD-03580290,996,Classic Anthology,Books,2,183.48,366.96
3799,RTN-17103262,ORD-55465079,335,Comfortable Jeans,Clothing,2,156.24,312.48
3800,RTN-17103262,ORD-55465079,572,  Modern Memoir  ,Books,5,207.35,1036.75
3801,RTN-17103262,ORD-55465079,773,Elegant Lamp,Home,6,45.65,273.9
3802,RTN-17103262,ORD-55465079,122,Cozy Rug,Home,5,46.62,233.1
3803,RTN-17103262,ORD-55465079,1076,compact monitor,Electronics,4,196.26,785.04
3804,RTN-17103262,ORD-55465079,1201,Illustrated Anthology,Books,3,127.24,381.72
3805,RTN-17103262,ORD-55465079,943,Elegant Chair,Home,1,221.31,221.31
3806,RTN-17103262,ORD-55465079,607,Rustic Lamp,Home,1,190.77,190.77
3807,RTN-17103262,ORD-55465079,1131,Durable Jeans,Clothing,2,239.2,478.4
3808,RTN-17103262,ORD-55465079,159,Fun Doll,Toys,2,209.19,418.38
3809,RTN-17103262,ORD-55465079,582,Hardcover Guide,Books,2,139.85,279.7
3810,RTN-17103262,ORD-55465079,591,Hardcover Novel,Books,2,80.45,160.9
3811,RTN-17103262,ORD-55465079,977,Colorful Puzzle,Toys,1,222.52,222.52
3812,RTN-23166535,ORD-17722292,92,  Cozy Chair ,Home,2,224.55,449.1
3813,RTN-23166535,ORD-17722292,1210,Rustic Table,Home,4,140.47,561.88
3814,RTN-23166535,ORD-17722292,441,Cozy Rug,Home,6,14.45,86.7
3815,RTN-23166535,ORD-17722292,360,Rustic Lamp,Home,1,63.42,63.42
3816,RTN-23166535,ORD-17722292,67,Hardcover Novel,Books,1,35.21,35.21
3817,RTN-23166535,ORD-17722292,578,Classic Guide,Books,2,225.91,451.82
3818,RTN-23166535,ORD-17722292,871,Comfortable Sweater,Clothing,2,234.42,468.84
3819,RTN-23166535,ORD-17722292,966,Colorful Car,Toys,6,229.16,1374.96
3820,RTN-23166535,ORD-17722292,481,Hardcover Novel,Books,2,91.49,182.98
3821,RTN-23166535,ORD-17722292,691,Cozy Chair,Home,5,108.99,544.95
3822,RTN-23166535,ORD-17722292,696,Modern Table,Home,1,242.47,242.47
3823,RTN-23166535,ORD-17722292,1123,Educational Puzzle,Toys,4,102.07,408.28
3824,RTN-23166535,ORD-17722292,1197,Modern Rug,Home,3,217.2,651.6
3825,RTN-27426438,ORD-67008966,701,Stylish Sweater,Clothing,1,156.23,156.23
3826,RTN-53208084,ORD-37354700,482,Classic Shirt,Clothing,2,227.88,455.76
3827,RTN-53208084,ORD-37354700,453,Hardcover Guide,Books,1,31.04,31.04
3828,RTN-53208084,ORD-37354700,798,Elegant Lamp,Home,2,42.68,85.36
3829,RTN-53208084,ORD-37354700,1022,Cozy Rug,Home,2,116.18,232.36
3830,RTN-53208084,ORD-37354700,778,Comfortable Sweater,Clothing,1,147.51,147.51
3831,RTN-53208084,ORD-37354700,823,  Hardcover Memoir  ,Books,3,148.96,446.88
3832,RTN-53208084,ORD-37354700,325,  Cozy Table ,Home,1,211.17,211.17
3833,RTN-53208084,ORD-37354700,92,Cozy Chair,Home,2,224.55,449.1
3834,RTN-54378719,ORD-96235864,19,Portable Speaker,Electronics,3,124.49,373.47
3835,RTN-54378719,ORD-96235864,37, Durable Jeans  ,Clothing,1,99.57,99.57
3836,RTN-54378719,ORD-96235864,175,Smart Headphones,Electronics,3,141.42,424.26
3837,RTN-54378719,ORD-96235864,627,Stylish Jeans,Clothing,1,19.91,19.91
3838,RTN-54378719,ORD-96235864,449,Compact Speaker,Electronics,1,249.87,249.87
3839,RTN-90589472,ORD-06176207,8,Rustic Chair,Home,3,121.3,363.9
3840,RTN-90589472,ORD-06176207,491,Cozy Rug,Home,1,63.57,63.57
3841,RTN-60769353,ORD-44175132,355,Compact Headphones,Electronics,3,42.34,127.02
3842,RTN-60769353,ORD-44175132,236,Rustic Chair,Home,1,231.35,231.35
3843,RTN-60769353,ORD-44175132,366,Smart Speaker,Electronics,3,165.0,495.0
3844,RTN-69789412,ORD-14005330,1116,Smart Speaker,Electronics,1,33.56,33.56
3845,RTN-69789412,ORD-14005330,88,  Modern Lamp ,Home,2,44.25,88.5
3846,RTN-48969606,ORD-47989060,1184,  Wireless Headphones  ,Electronics,1,235.36,235.36
3847,RTN-48969606,ORD-47989060,1274,Fun Blocks,Toys,1,85.22,85.22
3848,RTN-48969606,ORD-47989060,594,Stylish Shirt,Clothing,2,209.16,418.32
3849,RTN-48969606,ORD-47989060,517,Elegant Table,Home,1,45.93,45.93
3850,RTN-48969606,ORD-47989060,3, Rustic Chair ,Home,2,224.29,448.58
3851,RTN-14922452,ORD-87612017,1272,  Durable Shirt ,Clothing,5,74.01,370.05
3852,RTN-14922452,ORD-87612017,303,Educational Car,Toys,6,20.01,120.06
3853,RTN-14922452,ORD-87612017,735,Wireless Camera,Electronics,2,164.99,329.98
3854,RTN-14922452,ORD-87612017,903,  Compact Camera ,Electronics,1,181.63,181.63
3855,RTN-14922452,ORD-87612017,1257,Educational Blocks,Toys,6,217.66,1305.96
3856,RTN-14922452,ORD-87612017,1009,Modern Rug,Home,5,220.25,1101.25
3857,RTN-14922452,ORD-87612017,1144,Rustic Rug,Home,1,183.25,183.25
3858,RTN-14922452,ORD-87612017,242,Compact Monitor,Electronics,5,116.59,582.95
3859,RTN-14922452,ORD-87612017,1123,Educational Puzzle,Toys,4,102.07,408.28
3860,RTN-09128723,ORD-33398935,116,Modern Table,Home,3,109.94,329.82
3861,RTN-09128723,ORD-33398935,183,Illustrated Novel,Books,1,196.33,196.33
3862,RTN-09128723,ORD-33398935,613,Durable Jacket,Clothing,4,220.67,882.68
3863,RTN-09128723,ORD-33398935,939,Comfortable Shirt,Clothing,2,192.44,384.88
3864,RTN-09128723,ORD-33398935,903,Compact Camera,Electronics,2,181.63,363.26
3865,RTN-09128723,ORD-33398935,793,Classic Sweater,Clothing,1,85.25,85.25
3866,RTN-09128723,ORD-33398935,1193,Classic Anthology,Books,4,121.12,484.48
3867,RTN-09128723,ORD-33398935,496,Rustic Table,Home,5,241.59,1207.95
3868,RTN-09128723,ORD-33398935,383,Wireless Speaker,Electronics,3,59.06,177.18
3869,RTN-05679802,ORD-22786063,1121,Rustic Lamp,Home,2,177.14,354.28
3870,RTN-05679802,ORD-22786063,933,  Portable Headphones ,Electronics,4,185.93,743.72
3871,RTN-05679802,ORD-22786063,4,Rustic Rug,Home,1,112.13,112.13
3872,RTN-05679802,ORD-22786063,1084,  RUSTIC TABLE  ,Home,2,109.44,218.88
3873,RTN-05679802,ORD-22786063,108,Hardcover Anthology,Books,2,246.51,493.02
3874,RTN-05679802,ORD-22786063,913,Educational Puzzle,Toys,1,11.58,11.58
3875,RTN-05679802,ORD-22786063,1284,Compact Headphones,Electronics,2,182.33,364.66
3876,RTN-54299827,ORD-04043285,125,Modern Anthology,Books,1,140.95,140.95
3877,RTN-54299827,ORD-04043285,79,Portable Camera,Electronics,2,17.84,35.68
3878,RTN-54299827,ORD-04043285,825,Classic Jacket,Clothing,2,123.86,247.72
3879,RTN-26430630,ORD-98607634,733,Hardcover Memoir,Books,1,198.57,198.57
3880,RTN-26430630,ORD-98607634,1136,Illustrated Anthology,Books,1,165.06,165.06
3881,RTN-26430630,ORD-98607634,597,Classic Shirt,Clothing,2,136.97,273.94
3882,RTN-26430630,ORD-98607634,665,Durable Jeans,Clothing,1,138.02,138.02
3883,RTN-26430630,ORD-98607634,1124,Classic Sweater,Clothing,1,37.56,37.56
3884,RTN-51855021,ORD-60055084,238,Modern Novel,Books,1,104.0,104.0
3885,RTN-51855021,ORD-60055084,215,Elegant Lamp,Home,3,153.37,460.11
3886,RTN-51855021,ORD-60055084,1123, educational puzzle  ,Toys,4,102.07,408.28
3887,RTN-51855021,ORD-60055084,472,Comfortable Shirt,Clothing,2,38.81,77.62
3888,RTN-51855021,ORD-60055084,165,Classic Shirt,Clothing,1,141.8,141.8
3889,RTN-51855021,ORD-60055084,567,Rustic Table,Home,1,139.64,139.64
3890,RTN-63321948,ORD-30147574,1031,Comfortable Shirt,Clothing,4,100.18,400.72
3891,RTN-63321948,ORD-30147574,159,Fun Doll,Toys,2,209.19,418.38
3892,RTN-63321948,ORD-30147574,99, Elegant Chair  ,Home,2,179.69,359.38
3893,RTN-63321948,ORD-30147574,304,Colorful Puzzle,Toys,1,47.47,47.47
3894,RTN-63321948,ORD-30147574,622,Rustic Rug,Home,1,137.8,137.8
3895,RTN-63321948,ORD-30147574,202,Comfortable Jeans,Clothing,2,225.68,451.36
3896,RTN-57775220,ORD-30147574,857,Comfortable Jeans,Clothing,4,111.7,446.8
3897,RTN-57775220,ORD-30147574,956,Modern Chair,Home,5,21.65,108.25
3898,RTN-57775220,ORD-30147574,492,Durable Sweater,Clothing,4,248.9,995.6
3899,RTN-57775220,ORD-30147574,799,Illustrated Novel,Books,3,153.35,460.05
3900,RTN-44805200,ORD-22493308,110,Classic Guide,Books,1,62.73,62.73
3901,RTN-44805200,ORD-22493308,192,Compact Camera,Electronics,3,77.62,232.86
3902,RTN-44805200,ORD-22493308,272,Modern Novel,Books,1,91.27,91.27
3903,RTN-44805200,ORD-22493308,1209,Smart Monitor,Electronics,2,100.56,201.12
3904,RTN-44805200,ORD-22493308,1257,Educational Blocks,Toys,3,217.66,652.98
3905,RTN-44805200,ORD-22493308,1227,  Hardcover Novel  ,Books,1,74.24,74.24
3906,RTN-44805200,ORD-22493308,175,Smart Headphones,Electronics,1,141.42,141.42
3907,RTN-78311197,ORD-96552387,39,Interactive Doll,Toys,1,210.69,210.69
3908,RTN-78311197,ORD-96552387,158,Smart Monitor,Electronics,2,70.67,141.34
3909,RTN-78311197,ORD-96552387,844,Modern Anthology,Books,1,219.3,219.3
3910,RTN-78311197,ORD-96552387,372,Compact Camera,Electronics,3,19.82,59.46
3911,RTN-77933913,ORD-11969275,403,Cozy Table,Home,1,129.39,129.39
3912,RTN-77933913,ORD-11969275,1161,Elegant Rug,Home,1,230.35,230.35
3913,RTN-40303999,ORD-55886742,1195,Rustic Table,Home,1,125.77,125.77
3914,RTN-89498945,ORD-26065467,1198,Wireless Speaker,Electronics,1,91.09,91.09
3915,RTN-89498945,ORD-26065467,1259,illustrated guide,Books,2,37.46,74.92
3916,RTN-89498945,ORD-26065467,36,Illustrated Anthology,Books,3,97.34,292.02
3917,RTN-89498945,ORD-26065467,513,Modern Memoir,Books,1,31.78,31.78
3918,RTN-89498945,ORD-26065467,1099,Elegant Lamp,Home,2,152.17,304.34
3919,RTN-89498945,ORD-26065467,1049,Stylish Jacket,Clothing,2,45.2,90.4
3920,RTN-32174175,ORD-41645363,1237,Comfortable Jeans,Clothing,1,49.85,49.85
3921,RTN-32174175,ORD-41645363,1106,Modern Chair,Home,1,212.47,212.47
3922,RTN-32174175,ORD-41645363,255,Educational Blocks,Toys,1,33.49,33.49
3923,RTN-32174175,ORD-41645363,998,Wireless Camera,Electronics,1,98.99,98.99
3924,RTN-32174175,ORD-41645363,1032,Cozy Table,Home,1,200.11,200.11
